    0.0880281   -0.0000039   -0.0000031   -0.0440140   -0.0000018   -0.0000014   -0.0440140   -0.0000018   -0.0000014
   -0.0000039    0.3106002    0.0000107   -0.0000020   -0.1553001    0.0793900   -0.0000020   -0.1553002   -0.0793793
   -0.0000031    0.0000107    0.2811673   -0.0000013    0.0347271   -0.1405836   -0.0000012   -0.0347173   -0.1405837
   -0.0440140   -0.0000020   -0.0000013    0.0501259   -0.0000021   -0.0000011   -0.0061119   -0.0000001   -0.0000001
   -0.0000018   -0.1553001    0.0347271   -0.0000021    0.1680352   -0.0570482   -0.0000000   -0.0127350    0.0223311
   -0.0000014    0.0793900   -0.1405836   -0.0000011   -0.0570482    0.1267208   -0.0000002   -0.0223317    0.0138628
   -0.0440140   -0.0000020   -0.0000012   -0.0061119   -0.0000000   -0.0000002    0.0501259   -0.0000021   -0.0000011
   -0.0000018   -0.1553002   -0.0347173   -0.0000001   -0.0127350   -0.0223317   -0.0000021    0.1680352    0.0570582
   -0.0000014   -0.0793793   -0.1405837   -0.0000001    0.0223311    0.0138628   -0.0000011    0.0570582    0.1267209
